dataset,objective,acquisition,oracle_model,error_model,jitter_std,jitter_iteration,seed,param_columns,delta_excess_verticalPosition,delta_excess_verticalWidth,delta_excess_horizontalWidth,delta_excess_r,delta_excess_g,delta_excess_b,delta_excess_a,delta_excess_blinkFrequency,delta_excess_volume,delta_excess_l2_norm,final_simple_regret_excess_true,final_cum_regret_excess_true,final_avg_regret_excess_true,auc_simple_regret_excess_true,delta_excess_Trajectory,delta_excess_TrajectoryAlpha,delta_excess_TrajectorySize,delta_excess_EgoTrajectory,delta_excess_EgoTrajectoryAlpha,delta_excess_EgoTrajectorySize,delta_excess_PedestrianIntention,delta_excess_PedestrianIntentionSize,delta_excess_SemanticSegmentation,delta_excess_SemanticSegmentationAlpha,delta_excess_CarStatus,delta_excess_CarStatusAlpha,delta_excess_CoveredArea,delta_excess_CoveredAreaAlpha,delta_excess_CoveredAreaSize,delta_excess_OccludedCars
ehmi,composite,pi,extra_trees,bias,0.05,10,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.501628538360052,0.05003257076720102,3.224144080688295,,,,,,,,,,,,,,,,
ehmi,composite,pi,extra_trees,bias,0.05,20,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3630211970900064,0.027260423941800144,0.1977658068782162,,,,,,,,,,,,,,,,
ehmi,composite,pi,extra_trees,bias,0.05,40,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07684460978836327,-0.0015368921957672477,0.0,,,,,,,,,,,,,,,,
ehmi,composite,pi,extra_trees,bias,0.5,10,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07137916666668964,10.108354034392306,0.2021670806878461,7.689562103175381,,,,,,,,,,,,,,,,
ehmi,composite,pi,extra_trees,bias,0.5,20,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736162500000379,0.09472325000000759,0.1601037037036548,,,,,,,,,,,,,,,,
ehmi,composite,pi,extra_trees,bias,0.5,40,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4258173941799033,0.008516347883598063,0.0,,,,,,,,,,,,,,,,
ehmi,composite,pi,extra_trees,bias,1.0,10,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.209883833591089,0.30419767667182174,4.806205489418509,,,,,,,,,,,,,,,,
ehmi,composite,pi,extra_trees,bias,1.0,20,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.579578670635513,0.19159157341271027,0.027153703703696408,,,,,,,,,,,,,,,,
ehmi,composite,pi,extra_trees,bias,1.0,40,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.211236838624419,0.04422473677248839,0.0,,,,,,,,,,,,,,,,
ehmi,composite,pi,extra_trees,bias,5.0,10,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24671121031749443,28.925889398328195,0.578517787966564,11.171845916006163,,,,,,,,,,,,,,,,
ehmi,composite,pi,extra_trees,bias,5.0,20,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011079166666663198,18.497186597312375,0.3699437319462475,0.28751412037028157,,,,,,,,,,,,,,,,
ehmi,composite,pi,extra_trees,bias,5.0,40,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.128133191227176,0.10256266382454354,0.0,,,,,,,,,,,,,,,,
ehmi,composite,ucb,extra_trees,gaussian,0.05,10,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3636241402119023,0.04727248280423807,0.0,,,,,,,,,,,,,,,,
ehmi,composite,ucb,extra_trees,gaussian,0.05,20,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34387500000003524,-0.006877500000000689,0.0,,,,,,,,,,,,,,,,
ehmi,composite,ucb,extra_trees,gaussian,0.05,40,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5048008597883697,0.010096017195767415,0.0,,,,,,,,,,,,,,,,
ehmi,composite,ucb,extra_trees,gaussian,0.5,10,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.81741200396897,0.15634824007937942,0.0,,,,,,,,,,,,,,,,
ehmi,composite,ucb,extra_trees,gaussian,0.5,20,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8484977182542988,0.076969954365086,0.0,,,,,,,,,,,,,,,,
ehmi,composite,ucb,extra_trees,gaussian,0.5,40,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3695024140212446,0.007390048280424916,0.0,,,,,,,,,,,,,,,,
ehmi,composite,ucb,extra_trees,gaussian,1.0,10,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.205305489418366,0.08410610978836733,0.0,,,,,,,,,,,,,,,,
ehmi,composite,ucb,extra_trees,gaussian,1.0,20,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.307020244108349,0.126140404882167,0.0,,,,,,,,,,,,,,,,
ehmi,composite,ucb,extra_trees,gaussian,1.0,40,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3275558862434025,0.00655111772486805,0.0,,,,,,,,,,,,,,,,
ehmi,composite,ucb,extra_trees,gaussian,5.0,10,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.126927711641457,0.34253855423282914,0.0,,,,,,,,,,,,,,,,
ehmi,composite,ucb,extra_trees,gaussian,5.0,20,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.053283356571795,0.3010656671314359,0.0,,,,,,,,,,,,,,,,
ehmi,composite,ucb,extra_trees,gaussian,5.0,40,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.852598478836109,0.03705196957672219,0.0,,,,,,,,,,,,,,,,
ehmi,composite,ucb,extra_trees,bias,0.05,10,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35974722222223043,-0.007194944444444601,0.0,,,,,,,,,,,,,,,,
ehmi,composite,ucb,extra_trees,bias,0.05,20,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22142913359786842,-0.004428582671957351,0.0,,,,,,,,,,,,,,,,
ehmi,composite,ucb,extra_trees,bias,0.05,40,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08362172619050146,0.0016724345238100513,0.0,,,,,,,,,,,,,,,,
ehmi,composite,ucb,extra_trees,bias,0.5,10,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.898943088625737,0.17797886177251476,0.0,,,,,,,,,,,,,,,,
ehmi,composite,ucb,extra_trees,bias,0.5,20,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30705277777787554,0.006141055555557523,0.0,,,,,,,,,,,,,,,,
ehmi,composite,ucb,extra_trees,bias,0.5,40,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07386527777779328,-0.0014773055555558634,0.0,,,,,,,,,,,,,,,,
ehmi,composite,ucb,extra_trees,bias,1.0,10,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.462244146827105,0.24924488293654212,0.0,,,,,,,,,,,,,,,,
ehmi,composite,ucb,extra_trees,bias,1.0,20,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.974142625662017,0.15948285251324035,0.0,,,,,,,,,,,,,,,,
ehmi,composite,ucb,extra_trees,bias,1.0,40,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1022390933142088,0.04204478186628419,0.0,,,,,,,,,,,,,,,,
ehmi,composite,ucb,extra_trees,bias,5.0,10,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.81653412698531,0.35633068253970623,0.0,,,,,,,,,,,,,,,,
ehmi,composite,ucb,extra_trees,bias,5.0,20,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.029151521164261,0.06058303042328522,0.0,,,,,,,,,,,,,,,,
ehmi,composite,ucb,extra_trees,bias,5.0,40,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38084583333332755,0.007616916666666557,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qucb,extra_trees,gaussian,0.05,10,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6048405753971977,0.05209681150794396,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qucb,extra_trees,gaussian,0.05,20,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3744428571428857,0.007488857142857713,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qucb,extra_trees,gaussian,0.05,40,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7438278769842217,0.01487655753968442,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qucb,extra_trees,gaussian,0.5,10,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.589875165345184,0.13179750330690365,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qucb,extra_trees,gaussian,0.5,20,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.630907010582806,0.15261814021165615,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qucb,extra_trees,gaussian,0.5,40,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0441000000001468,0.020882000000002926,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qucb,extra_trees,gaussian,1.0,10,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.589800759372466,0.3117960151874493,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qucb,extra_trees,gaussian,1.0,20,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.630238425926658,0.15260476851853316,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qucb,extra_trees,gaussian,1.0,40,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2236204034391962,0.004472408068783934,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qucb,extra_trees,gaussian,5.0,10,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.223162268520124,0.5644632453704024,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qucb,extra_trees,gaussian,5.0,20,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.039329232805034,0.1807865846561007,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qucb,extra_trees,gaussian,5.0,40,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.70345555555596,0.1540691111111192,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qucb,extra_trees,bias,0.05,10,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9698005291010334,0.019396010582020673,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qucb,extra_trees,bias,0.05,20,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28513330026470385,0.005702666005294066,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qucb,extra_trees,bias,0.05,40,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18805790343920137,0.0037611580687840207,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qucb,extra_trees,bias,0.5,10,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.510214541247066,0.19020429082494134,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qucb,extra_trees,bias,0.5,20,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7913455026456973,0.01582691005291395,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qucb,extra_trees,bias,0.5,40,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3276861111112135,0.006553722222224279,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qucb,extra_trees,bias,1.0,10,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.194355705706894,0.24388711411413788,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qucb,extra_trees,bias,1.0,20,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.195683234127763,0.16391366468255525,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qucb,extra_trees,bias,1.0,40,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7872472222223674,0.01574494444444735,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qucb,extra_trees,bias,5.0,10,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.066828637567344,0.26133657275134686,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qucb,extra_trees,bias,5.0,20,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783830886243994,0.11567661772487986,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qucb,extra_trees,bias,5.0,40,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6493291666668801,0.032986583333337594,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qei,extra_trees,gaussian,0.05,10,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.75782341001732,-0.05515646820034642,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qei,extra_trees,gaussian,0.05,20,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.279111177249019,-0.1455822235449804,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qei,extra_trees,gaussian,0.05,40,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8701558862434062,-0.05740311772486817,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qei,extra_trees,gaussian,0.5,10,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.197848847813837,-0.10395697695627676,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qei,extra_trees,gaussian,0.5,20,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2287802400615284,-0.04457560480123057,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qei,extra_trees,gaussian,0.5,40,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.139785615079649,-0.142795712301593,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qei,extra_trees,gaussian,1.0,10,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.254017361111462,0.08508034722222924,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qei,extra_trees,gaussian,1.0,20,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.089507351101247,-0.10179014702202493,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qei,extra_trees,gaussian,1.0,40,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.04116008419151,-0.10082320168383024,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qei,extra_trees,gaussian,5.0,10,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.059150508215211,0.18118301016430416,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qei,extra_trees,gaussian,5.0,20,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.370386895871455,0.04740773791742908,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qei,extra_trees,gaussian,5.0,40,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.123762599206469,-0.08247525198412942,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qei,extra_trees,bias,0.05,10,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0640998920913773,-0.02128199784182755,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qei,extra_trees,bias,0.05,20,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9758128306880405,-0.09951625661376085,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qei,extra_trees,bias,0.05,40,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.8888827659426894,-0.0977776553188538,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qei,extra_trees,bias,0.5,10,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2268271825395871,-0.004536543650791758,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qei,extra_trees,bias,0.5,20,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3570807253684265,0.0671416145073685,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qei,extra_trees,bias,0.5,40,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.8758030753970445,-0.11751606150794092,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qei,extra_trees,bias,1.0,10,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.410006796458319,0.12820013592916635,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qei,extra_trees,bias,1.0,20,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.250680036850948,0.08501360073701897,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qei,extra_trees,bias,1.0,40,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.215304034391654,-0.08430608068783307,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qei,extra_trees,bias,5.0,10,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.861956980477245,0.13723913960954492,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qei,extra_trees,bias,5.0,20,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.746967427248688,-0.11493934854497379,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qei,extra_trees,bias,5.0,40,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3112402029379773,0.06622480405875952,0.0,,,,,,,,,,,,,,,,
ehmi,composite,qpi,extra_trees,gaussian,0.05,10,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011089153439150401,1.7570821428572287,0.03514164285714458,-0.08178326719568485,,,,,,,,,,,,,,,,
ehmi,composite,qpi,extra_trees,gaussian,0.05,20,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011089153439150401,-0.2584653769843399,-0.005169307539686807,-0.215729960317403,,,,,,,,,,,,,,,,
ehmi,composite,qpi,extra_trees,gaussian,0.05,40,10,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0051127645502617725,1.081083730158749,0.021621674603174962,-0.03323296957670152,,,,,,,,,,,,,,,,
